"match.id","strat","t","i","u","a","obs.i","obs.j","err.D.i","err.D.j"
103696268,"always.coop",10,1,1,"C","C","C",FALSE,FALSE
103696268,"always.coop",10,2,1,"C","C","C",FALSE,FALSE
103696268,"always.coop",11,1,1,"C","C","C",FALSE,TRUE
103696268,"always.coop",11,2,1,"C","C","C",TRUE,FALSE
103696268,"always.coop",12,1,1,"C","C","D",TRUE,TRUE
103696268,"always.coop",12,2,1,"C","D","C",TRUE,TRUE
103696268,"always.coop",13,1,1,"C","D","D",FALSE,FALSE
103696268,"always.coop",13,2,1,"C","D","D",FALSE,FALSE
103696268,"always.coop",14,1,1,"C","C","C",FALSE,TRUE
103696268,"always.coop",14,2,1,"C","C","C",TRUE,FALSE
103696268,"always.coop",15,1,1,"C","C","D",TRUE,FALSE
103696268,"always.coop",15,2,1,"C","D","C",FALSE,TRUE
103696268,"always.coop",16,1,1,"C","D","C",FALSE,TRUE
103696268,"always.coop",16,2,1,"C","C","D",TRUE,FALSE
103696268,"always.coop",17,1,1,"C","C","D",TRUE,TRUE
103696268,"always.coop",17,2,1,"C","D","C",TRUE,TRUE
103696268,"always.coop",18,1,1,"C","D","D",FALSE,FALSE
103696268,"always.coop",18,2,1,"C","D","D",FALSE,FALSE
103696268,"always.coop",19,1,1,"C","C","C",FALSE,FALSE
103696268,"always.coop",19,2,1,"C","C","C",FALSE,FALSE
304898565,"always.coop",1,1,-1,"C","C","C",FALSE,FALSE
304898565,"random.action",1,2,2,"D","C","C",FALSE,FALSE
304898565,"always.coop",2,1,-1,"C","C","D",FALSE,TRUE
304898565,"random.action",2,2,2,"D","D","C",TRUE,FALSE
304898565,"always.coop",3,1,1,"C","C","D",FALSE,FALSE
304898565,"random.action",3,2,1,"C","D","C",FALSE,FALSE
304898565,"always.coop",4,1,-1,"C","C","C",FALSE,TRUE
304898565,"random.action",4,2,2,"D","C","C",TRUE,FALSE
304898565,"always.coop",5,1,-1,"C","C","D",TRUE,FALSE
304898565,"random.action",5,2,2,"D","D","C",FALSE,TRUE
304898565,"always.coop",6,1,-1,"C","D","D",FALSE,FALSE
304898565,"random.action",6,2,2,"D","D","D",FALSE,FALSE
304898565,"always.coop",7,1,-1,"C","C","D",FALSE,FALSE
304898565,"random.action",7,2,2,"D","D","C",FALSE,FALSE
304898565,"always.coop",8,1,1,"C","C","D",FALSE,FALSE
304898565,"random.action",8,2,1,"C","D","C",FALSE,FALSE
304898565,"always.coop",9,1,-1,"C","C","C",FALSE,FALSE
304898565,"random.action",9,2,2,"D","C","C",FALSE,FALSE
304898565,"always.coop",10,1,1,"C","C","D",FALSE,FALSE
304898565,"random.action",10,2,1,"C","D","C",FALSE,FALSE
304898565,"always.coop",11,1,1,"C","C","C",TRUE,TRUE
304898565,"random.action",11,2,1,"C","C","C",TRUE,TRUE
304898565,"always.coop",12,1,1,"C","D","D",TRUE,FALSE
304898565,"random.action",12,2,1,"C","D","D",FALSE,TRUE
304898565,"always.coop",13,1,-1,"C","D","C",FALSE,FALSE
304898565,"random.action",13,2,2,"D","C","D",FALSE,FALSE
304898565,"always.coop",14,1,-1,"C","C","D",TRUE,TRUE
304898565,"random.action",14,2,2,"D","D","C",TRUE,TRUE
304898565,"always.coop",15,1,-1,"C","D","D",FALSE,FALSE
304898565,"random.action",15,2,2,"D","D","D",FALSE,FALSE
304898565,"always.coop",16,1,-1,"C","C","D",TRUE,TRUE
304898565,"random.action",16,2,2,"D","D","C",TRUE,TRUE
304898565,"always.coop",17,1,-1,"C","D","D",TRUE,FALSE
304898565,"random.action",17,2,2,"D","D","D",FALSE,TRUE
304898565,"always.coop",18,1,-1,"C","D","D",FALSE,FALSE
304898565,"random.action",18,2,2,"D","D","D",FALSE,FALSE
304898565,"always.coop",19,1,-1,"C","C","D",FALSE,FALSE
304898565,"random.action",19,2,2,"D","D","C",FALSE,FALSE
1996998571,"random.action",1,1,1,"C","C","C",FALSE,FALSE
1996998571,"tit.for.tat",1,2,1,"C","C","C",FALSE,FALSE
1996998571,"random.action",2,1,1,"C","C","C",FALSE,TRUE
1996998571,"tit.for.tat",2,2,1,"C","C","C",TRUE,FALSE
1996998571,"random.action",3,1,2,"D","C","D",FALSE,FALSE
1996998571,"tit.for.tat",3,2,-1,"C","D","C",FALSE,FALSE
1996998571,"random.action",4,1,0,"D","D","C",FALSE,TRUE
1996998571,"tit.for.tat",4,2,0,"D","C","D",TRUE,FALSE
1996998571,"random.action",5,1,-1,"C","D","D",TRUE,FALSE
1996998571,"tit.for.tat",5,2,2,"D","D","D",FALSE,TRUE
1996998571,"random.action",6,1,0,"D","D","D",FALSE,FALSE
1996998571,"tit.for.tat",6,2,0,"D","D","D",FALSE,FALSE
1996998571,"random.action",7,1,-1,"C","D","D",FALSE,FALSE
1996998571,"tit.for.tat",7,2,2,"D","D","D",FALSE,FALSE
1996998571,"random.action",8,1,1,"C","C","D",FALSE,FALSE
1996998571,"tit.for.tat",8,2,1,"C","D","C",FALSE,FALSE
1996998571,"random.action",9,1,1,"C","C","C",FALSE,FALSE
1996998571,"tit.for.tat",9,2,1,"C","C","C",FALSE,FALSE
1996998571,"random.action",10,1,1,"C","C","C",FALSE,FALSE
1996998571,"tit.for.tat",10,2,1,"C","C","C",FALSE,FALSE
1996998571,"random.action",11,1,2,"D","C","C",TRUE,TRUE
1996998571,"tit.for.tat",11,2,-1,"C","C","C",TRUE,TRUE
1996998571,"random.action",12,1,-1,"C","D","D",TRUE,FALSE
1996998571,"tit.for.tat",12,2,2,"D","D","D",FALSE,TRUE
1996998571,"random.action",13,1,-1,"C","D","D",FALSE,FALSE
1996998571,"tit.for.tat",13,2,2,"D","D","D",FALSE,FALSE
1996998571,"random.action",14,1,2,"D","C","D",TRUE,TRUE
1996998571,"tit.for.tat",14,2,-1,"C","D","C",TRUE,TRUE
1996998571,"random.action",15,1,0,"D","D","D",FALSE,FALSE
1996998571,"tit.for.tat",15,2,0,"D","D","D",FALSE,FALSE
1996998571,"random.action",16,1,0,"D","D","D",TRUE,TRUE
1996998571,"tit.for.tat",16,2,0,"D","D","D",TRUE,TRUE
1996998571,"random.action",17,1,0,"D","D","D",TRUE,FALSE
1996998571,"tit.for.tat",17,2,0,"D","D","D",FALSE,TRUE
1996998571,"random.action",18,1,-1,"C","D","D",FALSE,FALSE
1996998571,"tit.for.tat",18,2,2,"D","D","D",FALSE,FALSE
1996998571,"random.action",19,1,2,"D","C","D",FALSE,FALSE
1996998571,"tit.for.tat",19,2,-1,"C","D","C",FALSE,FALSE
1845362693,"random.action",1,1,-1,"C","C","C",FALSE,FALSE
1845362693,"always.defect",1,2,2,"D","C","C",FALSE,FALSE
1845362693,"random.action",2,1,-1,"C","C","D",FALSE,TRUE
1845362693,"always.defect",2,2,2,"D","D","C",TRUE,FALSE
1845362693,"random.action",3,1,-1,"C","C","D",FALSE,FALSE
1845362693,"always.defect",3,2,2,"D","D","C",FALSE,FALSE
1845362693,"random.action",4,1,0,"D","C","D",FALSE,TRUE
1845362693,"always.defect",4,2,0,"D","D","C",TRUE,FALSE
1845362693,"random.action",5,1,-1,"C","D","D",TRUE,FALSE
1845362693,"always.defect",5,2,2,"D","D","D",FALSE,TRUE
1845362693,"random.action",6,1,-1,"C","D","D",FALSE,FALSE
1845362693,"always.defect",6,2,2,"D","D","D",FALSE,FALSE
1845362693,"random.action",7,1,0,"D","C","D",FALSE,FALSE
1845362693,"always.defect",7,2,0,"D","D","C",FALSE,FALSE
1845362693,"random.action",8,1,-1,"C","D","D",FALSE,FALSE
1845362693,"always.defect",8,2,2,"D","D","D",FALSE,FALSE
1845362693,"random.action",9,1,-1,"C","C","D",FALSE,FALSE
1845362693,"always.defect",9,2,2,"D","D","C",FALSE,FALSE
1845362693,"random.action",10,1,-1,"C","C","D",FALSE,FALSE
1845362693,"always.defect",10,2,2,"D","D","C",FALSE,FALSE
1845362693,"random.action",11,1,0,"D","C","D",TRUE,TRUE
1845362693,"always.defect",11,2,0,"D","D","C",TRUE,TRUE
1845362693,"random.action",12,1,-1,"C","D","D",TRUE,FALSE
1845362693,"always.defect",12,2,2,"D","D","D",FALSE,TRUE
1845362693,"random.action",13,1,-1,"C","D","D",FALSE,FALSE
1845362693,"always.defect",13,2,2,"D","D","D",FALSE,FALSE
1845362693,"random.action",14,1,0,"D","C","D",TRUE,TRUE
1845362693,"always.defect",14,2,0,"D","D","C",TRUE,TRUE
1845362693,"random.action",15,1,0,"D","D","D",FALSE,FALSE
1845362693,"always.defect",15,2,0,"D","D","D",FALSE,FALSE
1845362693,"random.action",16,1,0,"D","D","D",TRUE,TRUE
1845362693,"always.defect",16,2,0,"D","D","D",TRUE,TRUE
1845362693,"random.action",17,1,0,"D","D","D",TRUE,FALSE
1845362693,"always.defect",17,2,0,"D","D","D",FALSE,TRUE
1845362693,"random.action",18,1,0,"D","D","D",FALSE,FALSE
1845362693,"always.defect",18,2,0,"D","D","D",FALSE,FALSE
1845362693,"random.action",19,1,-1,"C","D","D",FALSE,FALSE
1845362693,"always.defect",19,2,2,"D","D","D",FALSE,FALSE
864712452,"random.action",1,1,1,"C","C","C",FALSE,FALSE
864712452,"always.coop",1,2,1,"C","C","C",FALSE,FALSE
864712452,"random.action",2,1,1,"C","C","C",FALSE,TRUE
864712452,"always.coop",2,2,1,"C","C","C",TRUE,FALSE
864712452,"random.action",3,1,1,"C","C","D",FALSE,FALSE
864712452,"always.coop",3,2,1,"C","D","C",FALSE,FALSE
864712452,"random.action",4,1,1,"C","C","C",FALSE,TRUE
864712452,"always.coop",4,2,1,"C","C","C",TRUE,FALSE
864712452,"random.action",5,1,1,"C","C","D",TRUE,FALSE
864712452,"always.coop",5,2,1,"C","D","C",FALSE,TRUE
864712452,"random.action",6,1,2,"D","D","C",FALSE,FALSE
864712452,"always.coop",6,2,-1,"C","C","D",FALSE,FALSE
864712452,"random.action",7,1,2,"D","D","C",FALSE,FALSE
864712452,"always.coop",7,2,-1,"C","C","D",FALSE,FALSE
864712452,"random.action",8,1,2,"D","D","C",FALSE,FALSE
864712452,"always.coop",8,2,-1,"C","C","D",FALSE,FALSE
864712452,"random.action",9,1,1,"C","D","C",FALSE,FALSE
864712452,"always.coop",9,2,1,"C","C","D",FALSE,FALSE
864712452,"random.action",10,1,1,"C","C","C",FALSE,FALSE
864712452,"always.coop",10,2,1,"C","C","C",FALSE,FALSE
864712452,"random.action",11,1,2,"D","C","C",TRUE,TRUE
864712452,"always.coop",11,2,-1,"C","C","C",TRUE,TRUE
864712452,"random.action",12,1,1,"C","D","D",TRUE,FALSE
864712452,"always.coop",12,2,1,"C","D","D",FALSE,TRUE
864712452,"random.action",13,1,2,"D","D","C",FALSE,FALSE
864712452,"always.coop",13,2,-1,"C","C","D",FALSE,FALSE
864712452,"random.action",14,1,2,"D","D","C",TRUE,TRUE
864712452,"always.coop",14,2,-1,"C","C","D",TRUE,TRUE
864712452,"random.action",15,1,1,"C","D","D",FALSE,FALSE
864712452,"always.coop",15,2,1,"C","D","D",FALSE,FALSE
864712452,"random.action",16,1,1,"C","C","C",TRUE,TRUE
864712452,"always.coop",16,2,1,"C","C","C",TRUE,TRUE
864712452,"random.action",17,1,1,"C","D","D",TRUE,FALSE
864712452,"always.coop",17,2,1,"C","D","D",FALSE,TRUE
864712452,"random.action",18,1,2,"D","D","C",FALSE,FALSE
864712452,"always.coop",18,2,-1,"C","C","D",FALSE,FALSE
864712452,"random.action",19,1,1,"C","D","C",FALSE,FALSE
864712452,"always.coop",19,2,1,"C","C","D",FALSE,FALSE
1052751302,"random.action",1,1,2,"D","C","C",FALSE,FALSE
1052751302,"random.action",1,2,-1,"C","C","C",FALSE,FALSE
1052751302,"random.action",2,1,0,"D","D","C",TRUE,FALSE
1052751302,"random.action",2,2,0,"D","C","D",FALSE,TRUE
1052751302,"random.action",3,1,1,"C","D","D",FALSE,FALSE
1052751302,"random.action",3,2,1,"C","D","D",FALSE,FALSE
1052751302,"random.action",4,1,1,"C","C","C",TRUE,TRUE
1052751302,"random.action",4,2,1,"C","C","C",TRUE,TRUE
1052751302,"random.action",5,1,2,"D","D","D",FALSE,FALSE
1052751302,"random.action",5,2,-1,"C","D","D",FALSE,FALSE
1052751302,"random.action",6,1,2,"D","D","C",FALSE,FALSE
1052751302,"random.action",6,2,-1,"C","C","D",FALSE,FALSE
1052751302,"random.action",7,1,2,"D","D","C",FALSE,FALSE
1052751302,"random.action",7,2,-1,"C","C","D",FALSE,FALSE
1052751302,"random.action",8,1,2,"D","D","C",FALSE,FALSE
1052751302,"random.action",8,2,-1,"C","C","D",FALSE,FALSE
1052751302,"random.action",9,1,-1,"C","D","C",FALSE,FALSE
1052751302,"random.action",9,2,2,"D","C","D",FALSE,FALSE
1052751302,"random.action",10,1,2,"D","C","D",FALSE,TRUE
1052751302,"random.action",10,2,-1,"C","D","C",TRUE,FALSE
1052751302,"random.action",11,1,0,"D","D","D",TRUE,TRUE
1052751302,"random.action",11,2,0,"D","D","D",TRUE,TRUE
1052751302,"random.action",12,1,0,"D","D","D",FALSE,FALSE
1052751302,"random.action",12,2,0,"D","D","D",FALSE,FALSE
1052751302,"random.action",13,1,-1,"C","D","D",FALSE,TRUE
1052751302,"random.action",13,2,2,"D","D","D",TRUE,FALSE
1052751302,"random.action",14,1,2,"D","C","D",TRUE,FALSE
1052751302,"random.action",14,2,-1,"C","D","C",FALSE,TRUE
1052751302,"random.action",15,1,2,"D","D","C",FALSE,TRUE
1052751302,"random.action",15,2,-1,"C","C","D",TRUE,FALSE
1052751302,"random.action",16,1,-1,"C","D","D",TRUE,TRUE
1052751302,"random.action",16,2,2,"D","D","D",TRUE,TRUE
1052751302,"random.action",17,1,-1,"C","D","D",FALSE,FALSE
1052751302,"random.action",17,2,2,"D","D","D",FALSE,FALSE
1052751302,"random.action",18,1,2,"D","C","D",FALSE,FALSE
1052751302,"random.action",18,2,-1,"C","D","C",FALSE,FALSE
1052751302,"random.action",19,1,0,"D","D","C",FALSE,FALSE
1052751302,"random.action",19,2,0,"D","C","D",FALSE,FALSE
1061779315,"tit.for.tat",1,1,1,"C","C","C",FALSE,TRUE
1061779315,"tit.for.tat",1,2,1,"C","C","C",TRUE,FALSE
1061779315,"tit.for.tat",2,1,2,"D","C","D",FALSE,TRUE
1061779315,"tit.for.tat",2,2,-1,"C","D","C",TRUE,FALSE
1061779315,"tit.for.tat",3,1,0,"D","D","D",FALSE,FALSE
1061779315,"tit.for.tat",3,2,0,"D","D","D",FALSE,FALSE
1466927949,"tit.for.tat",1,1,-1,"C","C","C",FALSE,TRUE
1466927949,"always.defect",1,2,2,"D","C","C",TRUE,FALSE
1466927949,"tit.for.tat",2,1,0,"D","C","D",FALSE,TRUE
1466927949,"always.defect",2,2,0,"D","D","C",TRUE,FALSE
1466927949,"tit.for.tat",3,1,0,"D","D","D",FALSE,FALSE
1466927949,"always.defect",3,2,0,"D","D","D",FALSE,FALSE
1351345176,"tit.for.tat",1,1,1,"C","C","C",FALSE,TRUE
1351345176,"always.coop",1,2,1,"C","C","C",TRUE,FALSE
1351345176,"tit.for.tat",2,1,2,"D","C","D",FALSE,TRUE
1351345176,"always.coop",2,2,-1,"C","D","C",TRUE,FALSE
1351345176,"tit.for.tat",3,1,2,"D","D","D",FALSE,FALSE
1351345176,"always.coop",3,2,-1,"C","D","D",FALSE,FALSE
1012626911,"tit.for.tat",1,1,1,"C","C","C",TRUE,FALSE
1012626911,"random.action",1,2,1,"C","C","C",FALSE,TRUE
1012626911,"tit.for.tat",2,1,1,"C","D","C",TRUE,FALSE
1012626911,"random.action",2,2,1,"C","C","D",FALSE,TRUE
1012626911,"tit.for.tat",3,1,-1,"C","D","C",FALSE,FALSE
1012626911,"random.action",3,2,2,"D","C","D",FALSE,FALSE
227102223,"always.defect",1,1,2,"D","C","C",FALSE,TRUE
227102223,"tit.for.tat",1,2,-1,"C","C","C",TRUE,FALSE
227102223,"always.defect",2,1,0,"D","D","D",FALSE,TRUE
227102223,"tit.for.tat",2,2,0,"D","D","D",TRUE,FALSE
227102223,"always.defect",3,1,0,"D","D","D",FALSE,FALSE
227102223,"tit.for.tat",3,2,0,"D","D","D",FALSE,FALSE
405825023,"always.defect",1,1,0,"D","C","C",FALSE,TRUE
405825023,"always.defect",1,2,0,"D","C","C",TRUE,FALSE
405825023,"always.defect",2,1,0,"D","D","D",FALSE,TRUE
405825023,"always.defect",2,2,0,"D","D","D",TRUE,FALSE
405825023,"always.defect",3,1,0,"D","D","D",FALSE,FALSE
405825023,"always.defect",3,2,0,"D","D","D",FALSE,FALSE
381484923,"always.defect",1,1,2,"D","C","C",FALSE,TRUE
381484923,"always.coop",1,2,-1,"C","C","C",TRUE,FALSE
381484923,"always.defect",2,1,2,"D","D","D",FALSE,TRUE
381484923,"always.coop",2,2,-1,"C","D","D",TRUE,FALSE
381484923,"always.defect",3,1,2,"D","D","D",FALSE,FALSE
381484923,"always.coop",3,2,-1,"C","D","D",FALSE,FALSE
211068189,"always.defect",1,1,2,"D","C","C",TRUE,FALSE
211068189,"random.action",1,2,-1,"C","C","C",FALSE,TRUE
211068189,"always.defect",2,1,0,"D","D","C",TRUE,FALSE
211068189,"random.action",2,2,0,"D","C","D",FALSE,TRUE
211068189,"always.defect",3,1,0,"D","D","D",FALSE,FALSE
211068189,"random.action",3,2,0,"D","D","D",FALSE,FALSE
976480704,"always.coop",1,1,1,"C","C","C",FALSE,TRUE
976480704,"tit.for.tat",1,2,1,"C","C","C",TRUE,FALSE
976480704,"always.coop",2,1,1,"C","C","D",FALSE,TRUE
976480704,"tit.for.tat",2,2,1,"C","D","C",TRUE,FALSE
976480704,"always.coop",3,1,1,"C","C","D",FALSE,FALSE
976480704,"tit.for.tat",3,2,1,"C","D","C",FALSE,FALSE
414422897,"always.coop",1,1,-1,"C","C","C",FALSE,TRUE
414422897,"always.defect",1,2,2,"D","C","C",TRUE,FALSE
414422897,"always.coop",2,1,-1,"C","C","D",FALSE,TRUE
414422897,"always.defect",2,2,2,"D","D","C",TRUE,FALSE
414422897,"always.coop",3,1,-1,"C","C","D",FALSE,FALSE
414422897,"always.defect",3,2,2,"D","D","C",FALSE,FALSE
1264736525,"always.coop",1,1,1,"C","C","C",FALSE,TRUE
1264736525,"always.coop",1,2,1,"C","C","C",TRUE,FALSE
1264736525,"always.coop",2,1,1,"C","C","D",FALSE,TRUE
1264736525,"always.coop",2,2,1,"C","D","C",TRUE,FALSE
1264736525,"always.coop",3,1,1,"C","C","D",FALSE,FALSE
1264736525,"always.coop",3,2,1,"C","D","C",FALSE,FALSE
1809230045,"always.coop",1,1,-1,"C","C","C",TRUE,FALSE
1809230045,"random.action",1,2,2,"D","C","C",FALSE,TRUE
1809230045,"always.coop",2,1,-1,"C","D","D",TRUE,FALSE
1809230045,"random.action",2,2,2,"D","D","D",FALSE,TRUE
1809230045,"always.coop",3,1,-1,"C","D","D",FALSE,FALSE
1809230045,"random.action",3,2,2,"D","D","D",FALSE,FALSE
1763257852,"random.action",1,1,1,"C","C","C",TRUE,FALSE
1763257852,"tit.for.tat",1,2,1,"C","C","C",FALSE,TRUE
1763257852,"random.action",2,1,0,"D","D","C",TRUE,FALSE
1763257852,"tit.for.tat",2,2,0,"D","C","D",FALSE,TRUE
1763257852,"random.action",3,1,-1,"C","D","D",FALSE,FALSE
1763257852,"tit.for.tat",3,2,2,"D","D","D",FALSE,FALSE
809621400,"random.action",1,1,-1,"C","C","C",TRUE,FALSE
809621400,"always.defect",1,2,2,"D","C","C",FALSE,TRUE
809621400,"random.action",2,1,0,"D","D","D",TRUE,FALSE
809621400,"always.defect",2,2,0,"D","D","D",FALSE,TRUE
809621400,"random.action",3,1,0,"D","D","D",FALSE,FALSE
809621400,"always.defect",3,2,0,"D","D","D",FALSE,FALSE
1786119053,"random.action",1,1,1,"C","C","C",TRUE,FALSE
1786119053,"always.coop",1,2,1,"C","C","C",FALSE,TRUE
1786119053,"random.action",2,1,2,"D","D","C",TRUE,FALSE
1786119053,"always.coop",2,2,-1,"C","C","D",FALSE,TRUE
1786119053,"random.action",3,1,1,"C","D","C",FALSE,FALSE
1786119053,"always.coop",3,2,1,"C","C","D",FALSE,FALSE
1663424064,"random.action",1,1,2,"D","C","C",FALSE,TRUE
1663424064,"random.action",1,2,-1,"C","C","C",TRUE,FALSE
1663424064,"random.action",2,1,2,"D","D","D",FALSE,FALSE
1663424064,"random.action",2,2,-1,"C","D","D",FALSE,FALSE
1663424064,"random.action",3,1,-1,"C","D","C",FALSE,FALSE
1663424064,"random.action",3,2,2,"D","C","D",FALSE,FALSE
556000206,"tit.for.tat",1,1,1,"C","C","C",FALSE,FALSE
556000206,"tit.for.tat",1,2,1,"C","C","C",FALSE,FALSE
556000206,"tit.for.tat",2,1,1,"C","C","C",TRUE,FALSE
556000206,"tit.for.tat",2,2,1,"C","C","C",FALSE,TRUE
556000206,"tit.for.tat",3,1,-1,"C","D","C",FALSE,FALSE
556000206,"tit.for.tat",3,2,2,"D","C","D",FALSE,FALSE
556000206,"tit.for.tat",4,1,2,"D","C","D",FALSE,TRUE
556000206,"tit.for.tat",4,2,-1,"C","D","C",TRUE,FALSE
556000206,"tit.for.tat",5,1,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",5,2,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",6,1,0,"D","D","D",TRUE,FALSE
556000206,"tit.for.tat",6,2,0,"D","D","D",FALSE,TRUE
556000206,"tit.for.tat",7,1,0,"D","D","D",TRUE,TRUE
556000206,"tit.for.tat",7,2,0,"D","D","D",TRUE,TRUE
556000206,"tit.for.tat",8,1,0,"D","D","D",TRUE,TRUE
556000206,"tit.for.tat",8,2,0,"D","D","D",TRUE,TRUE
556000206,"tit.for.tat",9,1,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",9,2,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",10,1,0,"D","D","D",TRUE,TRUE
556000206,"tit.for.tat",10,2,0,"D","D","D",TRUE,TRUE
556000206,"tit.for.tat",11,1,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",11,2,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",12,1,0,"D","D","D",TRUE,FALSE
556000206,"tit.for.tat",12,2,0,"D","D","D",FALSE,TRUE
556000206,"tit.for.tat",13,1,0,"D","D","D",TRUE,FALSE
556000206,"tit.for.tat",13,2,0,"D","D","D",FALSE,TRUE
556000206,"tit.for.tat",14,1,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",14,2,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",15,1,0,"D","D","D",FALSE,FALSE
556000206,"tit.for.tat",15,2,0,"D","D","D",FALSE,FALSE
829192484,"tit.for.tat",1,1,-1,"C","C","C",FALSE,FALSE
829192484,"always.defect",1,2,2,"D","C","C",FALSE,FALSE
829192484,"tit.for.tat",2,1,0,"D","C","D",TRUE,FALSE
829192484,"always.defect",2,2,0,"D","D","C",FALSE,TRUE
829192484,"tit.for.tat",3,1,0,"D","D","D",FALSE,FALSE
829192484,"always.defect",3,2,0,"D","D","D",FALSE,FALSE
829192484,"tit.for.tat",4,1,0,"D","D","D",FALSE,TRUE
829192484,"always.defect",4,2,0,"D","D","D",TRUE,FALSE
829192484,"tit.for.tat",5,1,0,"D","D","D",FALSE,FALSE
829192484,"always.defect",5,2,0,"D","D","D",FALSE,FALSE
829192484,"tit.for.tat",6,1,0,"D","D","D",TRUE,FALSE
829192484,"always.defect",6,2,0,"D","D","D",FALSE,TRUE
829192484,"tit.for.tat",7,1,0,"D","D","D",TRUE,TRUE
829192484,"always.defect",7,2,0,"D","D","D",TRUE,TRUE
829192484,"tit.for.tat",8,1,0,"D","D","D",TRUE,TRUE
829192484,"always.defect",8,2,0,"D","D","D",TRUE,TRUE
829192484,"tit.for.tat",9,1,0,"D","D","D",FALSE,FALSE
829192484,"always.defect",9,2,0,"D","D","D",FALSE,FALSE
829192484,"tit.for.tat",10,1,0,"D","D","D",TRUE,TRUE
829192484,"always.defect",10,2,0,"D","D","D",TRUE,TRUE
829192484,"tit.for.tat",11,1,0,"D","D","D",FALSE,FALSE
829192484,"always.defect",11,2,0,"D","D","D",FALSE,FALSE
829192484,"tit.for.tat",12,1,0,"D","D","D",TRUE,FALSE
829192484,"always.defect",12,2,0,"D","D","D",FALSE,TRUE
829192484,"tit.for.tat",13,1,0,"D","D","D",TRUE,FALSE
829192484,"always.defect",13,2,0,"D","D","D",FALSE,TRUE
829192484,"tit.for.tat",14,1,0,"D","D","D",FALSE,FALSE
829192484,"always.defect",14,2,0,"D","D","D",FALSE,FALSE
829192484,"tit.for.tat",15,1,0,"D","D","D",FALSE,FALSE
829192484,"always.defect",15,2,0,"D","D","D",FALSE,FALSE
517694358,"tit.for.tat",1,1,1,"C","C","C",FALSE,FALSE
517694358,"always.coop",1,2,1,"C","C","C",FALSE,FALSE
517694358,"tit.for.tat",2,1,1,"C","C","C",TRUE,FALSE
517694358,"always.coop",2,2,1,"C","C","C",FALSE,TRUE
517694358,"tit.for.tat",3,1,1,"C","D","C",FALSE,FALSE
517694358,"always.coop",3,2,1,"C","C","D",FALSE,FALSE
517694358,"tit.for.tat",4,1,1,"C","C","C",FALSE,TRUE
517694358,"always.coop",4,2,1,"C","C","C",TRUE,FALSE
517694358,"tit.for.tat",5,1,2,"D","C","D",FALSE,FALSE
517694358,"always.coop",5,2,-1,"C","D","C",FALSE,FALSE
517694358,"tit.for.tat",6,1,1,"C","D","C",TRUE,FALSE
517694358,"always.coop",6,2,1,"C","C","D",FALSE,TRUE
517694358,"tit.for.tat",7,1,1,"C","D","C",TRUE,TRUE
517694358,"always.coop",7,2,1,"C","C","D",TRUE,TRUE
517694358,"tit.for.tat",8,1,2,"D","D","D",TRUE,TRUE
517694358,"always.coop",8,2,-1,"C","D","D",TRUE,TRUE
517694358,"tit.for.tat",9,1,2,"D","D","D",FALSE,FALSE
517694358,"always.coop",9,2,-1,"C","D","D",FALSE,FALSE
517694358,"tit.for.tat",10,1,1,"C","D","C",TRUE,TRUE
517694358,"always.coop",10,2,1,"C","C","D",TRUE,TRUE
517694358,"tit.for.tat",11,1,2,"D","D","D",FALSE,FALSE
517694358,"always.coop",11,2,-1,"C","D","D",FALSE,FALSE
517694358,"tit.for.tat",12,1,1,"C","D","C",TRUE,FALSE
517694358,"always.coop",12,2,1,"C","C","D",FALSE,TRUE
517694358,"tit.for.tat",13,1,1,"C","D","C",TRUE,FALSE
517694358,"always.coop",13,2,1,"C","C","D",FALSE,TRUE
517694358,"tit.for.tat",14,1,1,"C","D","C",FALSE,FALSE
517694358,"always.coop",14,2,1,"C","C","D",FALSE,FALSE
517694358,"tit.for.tat",15,1,1,"C","C","C",FALSE,FALSE
517694358,"always.coop",15,2,1,"C","C","C",FALSE,FALSE
1712050914,"tit.for.tat",1,1,-1,"C","C","C",FALSE,TRUE
1712050914,"random.action",1,2,2,"D","C","C",TRUE,FALSE
1712050914,"tit.for.tat",2,1,2,"D","C","D",FALSE,FALSE
1712050914,"random.action",2,2,-1,"C","D","C",FALSE,FALSE
1712050914,"tit.for.tat",3,1,1,"C","D","C",FALSE,FALSE
1712050914,"random.action",3,2,1,"C","C","D",FALSE,FALSE
1712050914,"tit.for.tat",4,1,-1,"C","C","C",TRUE,FALSE
1712050914,"random.action",4,2,2,"D","C","C",FALSE,TRUE
1712050914,"tit.for.tat",5,1,0,"D","D","D",FALSE,TRUE
1712050914,"random.action",5,2,0,"D","D","D",TRUE,FALSE
1712050914,"tit.for.tat",6,1,2,"D","D","D",FALSE,TRUE
1712050914,"random.action",6,2,-1,"C","D","D",TRUE,FALSE
1712050914,"tit.for.tat",7,1,2,"D","D","D",TRUE,TRUE
